source_type,id,context_screen,english,hungarian,needs_review
chunk,chunk_ask_name,phrase,What is your name?,Hogy hívnak?,yes
chunk,chunk_intro_from,phrase,I'm from Hungary.,Magyarországról jöttem.,yes
chunk,chunk_ask_from,phrase,Where are you from?,Honnan jössz?,yes
chunk,chunk_intro_nice,phrase,Nice to meet you.,"Örülök, hogy megismerhetlek.",yes
chunk,chunk_intro_job,phrase,I am a retired teacher.,Nyugdíjas tanár vagyok.,yes
chunk,chunk_repair_notunderstand,phrase,I don't understand.,Nem értem.,yes
chunk,chunk_repair_repeat,phrase,"Could you repeat that, please?","Meg tudná ismételni, kérem?",yes
chunk,chunk_repair_slower,phrase,"Could you speak more slowly, please?","Tudna lassabban beszélni, kérem?",yes
chunk,chunk_repair_wait,phrase,Please wait a moment.,"Kérem, várjon egy pillanatot.",yes
chunk,chunk_repair_sorry,phrase,"Sorry, I didn't hear you.","Elnézést, nem hallottam.",yes
chunk,chunk_repair_howsay,phrase,How do you say this in English?,Hogy mondják ezt angolul?,yes
chunk,chunk_ask_howareyou,phrase,How are you?,Hogy vagy?,yes
chunk,chunk_ask_where_live,phrase,Where do you live?,Hol laksz?,yes
chunk,chunk_ask_work,phrase,What do you do?,Mivel foglalkozol?,yes
chunk,chunk_ask_family,phrase,Do you have brothers or sisters?,Van testvéred?,yes
chunk,chunk_ask_hobbies,phrase,What do you like doing?,Mit szeretsz csinálni?,yes
chunk,chunk_ask_followup_why,phrase,Really? Why?,Tényleg? Miért?,yes
chunk,chunk_ask_followup_where,phrase,Where exactly?,Pontosan hol?,yes
chunk,chunk_op_like,phrase,I like it.,Szeretem.,yes
chunk,chunk_op_dontlike,phrase,I don't like it.,Nem szeretem.,yes
chunk,chunk_op_love,phrase,I love cooking.,Imádok főzni.,yes
chunk,chunk_op_wouldlike,phrase,"I'd like a coffee, please.",Kérnék egy kávét.,yes
chunk,chunk_op_ithink,phrase,I think it's very nice.,Szerintem nagyon szép.,yes
chunk,chunk_op_agree,phrase,"Yes, me too.","Igen, én is.",yes
chunk,chunk_call_hearme,phrase,Can you hear me?,Hallasz engem?,yes
chunk,chunk_call_seeme,phrase,Can you see me?,Látsz engem?,yes
chunk,chunk_call_camera,phrase,Please turn your camera on.,"Kérlek, kapcsold be a kamerát.",yes
chunk,chunk_call_mic,phrase,Please turn your microphone on.,"Kérlek, kapcsold be a mikrofont.",yes
chunk,chunk_call_start,phrase,Let's start today's lesson.,Kezdjük a mai órát.,yes
chunk,chunk_call_bye,phrase,Talk to you soon. Bye!,Hamarosan beszélünk. Szia!,yes
chunk,chunk_teach_wait,phrase,Please wait a moment.,"Kérlek, várj egy pillanatot.",yes
chunk,chunk_teach_parent,phrase,Can you ask your parents to come?,"Meg tudod kérni a szüleidet, hogy jöjjenek?",yes
chunk,chunk_teach_excellent,phrase,Excellent! Well done!,Kiváló! Ügyes vagy!,yes
chunk,chunk_teach_repeat_me,phrase,"Repeat after me, please.","Ismételd utánam, kérlek.",yes
chunk,chunk_serv_order,phrase,"I'd like the soup, please.",A levest kérném.,yes
chunk,chunk_serv_bill,phrase,"Could I have the bill, please?","Megkaphatnám a számlát, kérem?",yes
chunk,chunk_serv_checkin,phrase,I have a reservation.,Van foglalásom.,yes
chunk,chunk_serv_help,phrase,"Could you help me, please?","Tudna segíteni, kérem?",yes
chunk,chunk_serv_howmuch,phrase,How much is it?,Mennyibe kerül?,yes
chunk,chunk_serv_excuse,phrase,Excuse me.,Elnézést.,yes
chunk,chunk_plan_free,phrase,I'm free on Saturday.,Szombaton ráérek.,yes
chunk,chunk_plan_suggest,phrase,Let's meet on Sunday.,Találkozzunk vasárnap.,yes
chunk,chunk_plan_accept,phrase,"Yes, that's a good idea.","Igen, ez jó ötlet.",yes
chunk,chunk_plan_decline,phrase,"Sorry, I can't on Friday.","Sajnálom, pénteken nem tudok.",yes
chunk,chunk_plan_going,phrase,I'm going to visit my sister.,Meglátogatom a nővéremet.,yes
chunk,chunk_air_gate,phrase,Where is my gate?,Hol van a kapum?,yes
chunk,chunk_air_checkin,phrase,Where is the check-in desk?,Hol van a check-in pult?,yes
chunk,chunk_air_help,phrase,"Could you help me, please?","Tudna segíteni, kérem?",yes
chunk,chunk_fly_afraid,phrase,I am afraid of flying.,Félek a repüléstől.,yes
chunk,chunk_fly_first,phrase,This is my first flight.,Ez az első repülésem.,yes
chunk,chunk_fly_nervous,phrase,I feel nervous.,Ideges vagyok.,yes
chunk,chunk_fly_water,phrase,"Could I have some water, please?","Kaphatnék egy kis vizet, kérem?",yes
chunk,chunk_fly_blanket,phrase,"Could I have a blanket, please?","Kaphatnék egy takarót, kérem?",yes
chunk,chunk_fly_toilet,phrase,Where is the toilet?,Hol van a mosdó?,yes
chunk,chunk_fly_land,phrase,When will we land?,Mikor szállunk le?,yes
chunk,chunk_town_where,phrase,Where is the station?,Hol van az állomás?,yes
chunk,chunk_town_howget,phrase,How do I get to the centre?,Hogy jutok el a központba?,yes
chunk,chunk_trans_which,phrase,Which bus goes to the airport?,Melyik busz megy a reptérre?,yes
chunk,chunk_conv_thanks_visit,phrase,Thank you for coming.,"Köszönöm, hogy eljöttél.",yes
chunk,chunk_conv_tellmore,phrase,Tell me more.,Mesélj még.,yes
chunk,chunk_conv_expand,phrase,I'm good. I visited my sister and we had coffee.,"Jól vagyok. Meglátogattam a nővéremet, és ittunk egy kávét.",yes
chunk,chunk_sm_longtime,phrase,It's lovely to see you!,De jó látni téged!,yes
chunk,chunk_sm_howsfamily,phrase,How is your family?,Hogy van a családod?,yes
chunk,chunk_sm_takecare,phrase,Take care!,Vigyázz magadra!,yes
chunk,chunk_sm_seeyou,phrase,See you soon!,Hamarosan találkozunk!,yes
chunk,chunk_sm_haveniceday,phrase,Have a nice day!,Szép napot!,yes
chunk,chunk_sm_welcome,phrase,Welcome! Come in.,Üdvözöllek! Gyere be.,yes
chunk,chunk_id_age,phrase,I'm over seventy.,Hetven fölött vagyok.,yes
chunk,chunk_id_job2,phrase,I'm retired now.,Most nyugdíjas vagyok.,yes
chunk,chunk_id_teachonline,phrase,I teach Hungarian online.,Magyart tanítok online.,yes
chunk,chunk_id_thisis,phrase,"This is my sister, Margó.","Ez a nővérem, Margó.",yes
chunk,chunk_fam_livesin,phrase,My niece lives in Denmark.,Az unokahúgom Dániában él.,yes
chunk,chunk_fam_howmany,phrase,How many brothers and sisters do you have?,Hány testvéred van?,yes
chunk,chunk_fam_married,phrase,Are you married?,Házas vagy?,yes
chunk,chunk_fam_proud,phrase,I'm very proud of my family.,Nagyon büszke vagyok a családomra.,yes
chunk,chunk_op_notsure,phrase,I'm not sure.,Nem vagyok biztos benne.,yes
chunk,chunk_op_ilike2,phrase,I really enjoy it.,Nagyon élvezem.,yes
chunk,chunk_op_favourite,phrase,My favourite hobby is cooking.,A kedvenc hobbim a főzés.,yes
chunk,chunk_op_prefer,phrase,I prefer tea to coffee.,"Jobban szeretem a teát, mint a kávét.",yes
chunk,chunk_fe_tired,phrase,I'm a little tired today.,Ma kicsit fáradt vagyok.,yes
chunk,chunk_fe_happy,phrase,I'm so happy to see you.,"Nagyon örülök, hogy látlak.",yes
chunk,chunk_dl_getup,phrase,I get up at seven o'clock.,Hétkor kelek.,yes
chunk,chunk_dl_usually,phrase,I usually cook in the evening.,Általában este főzök.,yes
chunk,chunk_dl_everyday,phrase,I do this every day.,Ezt minden nap csinálom.,yes
chunk,chunk_fd_hungry,phrase,I'm a little hungry.,Kicsit éhes vagyok.,yes
chunk,chunk_fd_recipe,phrase,I can show you the recipe.,Megmutathatom a receptet.,yes
chunk,chunk_fd_howmuch2,phrase,"How much is this, please?","Mennyibe kerül ez, kérem?",yes
chunk,chunk_fd_takeit,phrase,"I'll take it, thank you.","Megveszem, köszönöm.",yes
chunk,chunk_fd_delicious,phrase,This is delicious!,Ez finom!,yes
chunk,chunk_tm_whattime,phrase,What time is it?,Mennyi az idő?,yes
chunk,chunk_tm_freeon,phrase,I'm free on Saturday afternoon.,Szombat délután ráérek.,yes
chunk,chunk_we_nice,phrase,The weather is lovely today.,Ma csodás az idő.,yes
chunk,chunk_we_cold,phrase,It's very cold today.,Ma nagyon hideg van.,yes
chunk,chunk_pl_shallwe,phrase,Shall we meet on Sunday?,Találkozzunk vasárnap?,yes
chunk,chunk_pl_goodidea,phrase,That's a good idea!,Ez jó ötlet!,yes
chunk,chunk_pl_cantsorry,phrase,"I'm sorry, I can't that day.","Sajnálom, aznap nem tudok.",yes
chunk,chunk_ph_callyou,phrase,I'll call you on Sunday.,Vasárnap felhívlak.,yes
chunk,chunk_ph_badline,phrase,"Sorry, the line is bad.","Bocsi, rossz a vonal.",yes
chunk,chunk_ph_seeyoulater,phrase,Talk to you soon. Bye!,Hamarosan beszélünk. Szia!,yes
chunk,chunk_ph_sendmessage,phrase,I'll send you a message.,Küldök egy üzenetet.,yes
chunk,chunk_tw_wheretoilet,phrase,"Where is the toilet, please?","Hol van a mosdó, kérem?",yes
chunk,chunk_tw_isitfar,phrase,Is it far from here?,Messze van innen?,yes
chunk,chunk_tw_lost,phrase,I think I'm lost.,"Azt hiszem, eltévedtem.",yes
chunk,chunk_tr_whichbus,phrase,Which bus goes to the centre?,Melyik busz megy a központba?,yes
chunk,chunk_tr_oneticket,phrase,"One ticket, please.",Egy jegyet kérek.,yes
chunk,chunk_tr_getoff,phrase,Where do I get off?,Hol kell leszállnom?,yes
chunk,chunk_sv_tablefor,phrase,"A table for two, please.",Egy asztalt kérnék kettőnek.,yes
chunk,chunk_sv_recommend,phrase,What do you recommend?,Mit ajánl?,yes
chunk,chunk_sv_water,phrase,"A glass of water, please.",Egy pohár vizet kérek.,yes
chunk,chunk_sv_checkin,phrase,"I'd like to check in, please.",Szeretnék bejelentkezni.,yes
chunk,chunk_sv_roomproblem,phrase,"Excuse me, there's a problem with my room.","Elnézést, gond van a szobámmal.",yes
chunk,chunk_sv_whatstime_bf,phrase,What time is breakfast?,Hánykor van a reggeli?,yes
chunk,chunk_te_canyousee,phrase,Can you see my screen?,Látod a képernyőmet?,yes
chunk,chunk_te_looksgood,phrase,Very good! That's correct.,Nagyon jó! Ez helyes.,yes
chunk,chunk_te_tryagain,phrase,Good try! Let's try again.,Jó próbálkozás! Próbáljuk újra.,yes
chunk,chunk_te_openbook,phrase,"Open your book, please.","Nyisd ki a könyvet, kérlek.",yes
chunk,chunk_te_seeyou,phrase,That's all for today. Well done!,Ez minden mára. Ügyes voltál!,yes
chunk,chunk_pa_wasat,phrase,I was at home yesterday.,Tegnap otthon voltam.,yes
chunk,chunk_pa_wentto,phrase,I went to the market.,Elmentem a piacra.,yes
chunk,chunk_pa_wasnice,phrase,It was really nice.,Nagyon jó volt.,yes
chunk,chunk_pa_howwas,phrase,How was your weekend?,Milyen volt a hétvégéd?,yes
chunk,chunk_tv_needto,phrase,I need to pack my suitcase.,Be kell csomagolnom a bőröndöt.,yes
chunk,chunk_tv_planto,phrase,I'm going to visit Kira in Denmark.,Meglátogatom Kirát Dániában.,yes
chunk,chunk_ai_wherecheckin2,phrase,"Excuse me, where do I check in?","Elnézést, hol tudok becsekkolni?",yes
chunk,chunk_ai_myflight,phrase,My flight is at ten o'clock.,A járatom tízkor indul.,yes
chunk,chunk_ai_dontunderstand2,phrase,"Sorry, I didn't understand. Could you help me?","Elnézést, nem értettem. Tudna segíteni?",yes
chunk,chunk_fl_firsttime,phrase,This is my first flight. I'm a little nervous.,Ez az első repülésem. Kicsit ideges vagyok.,yes
chunk,chunk_fl_helpcalm,phrase,Could you help me? I'm afraid of flying.,Tudna segíteni? Félek a repüléstől.,yes
chunk,chunk_fl_needanything,phrase,"I'm okay now, thank you.","Most már jól vagyok, köszönöm.",yes
chunk,chunk_rp_saythatagain,phrase,Sorry? Could you say that again?,Tessék? Meg tudná ismételni?,yes
chunk,chunk_rp_writeit,phrase,"Could you write it down, please?","Le tudná írni, kérem?",yes
chunk,chunk_rp_isthisright,phrase,Is this right?,Ez így jó?,yes
chunk,chunk_rp_onemoment,phrase,"Just a moment, please.","Egy pillanat, kérem.",yes
chunk,chunk_pm_canihave,phrase,"Can I have this, please?","Megkaphatnám ezt, kérem?",yes
chunk,chunk_pm_mayisit,phrase,May I sit here?,Leülhetek ide?,yes
chunk,chunk_pm_canyoupass,phrase,"Could you pass the salt, please?","Ide tudná adni a sót, kérem?",yes
chunk,chunk_pm_doyoumind,phrase,Do you mind if I open the window?,"Nem baj, ha kinyitom az ablakot?",yes
chunk,chunk_of_canihelp,phrase,Can I help you?,Segíthetek?,yes
chunk,chunk_of_wouldyoulike,phrase,Would you like some coffee?,Kérsz egy kis kávét?,yes
chunk,chunk_of_letme,phrase,Let me help you.,Hadd segítsek.,yes
chunk,chunk_of_hereyouare,phrase,Here you are.,Tessék.,yes
chunk,chunk_ap_soznumber,phrase,"Sorry, that's my mistake.","Bocsánat, ez az én hibám.",yes
chunk,chunk_ap_solate,phrase,Sorry I'm late.,Bocsánat a késésért.,yes
chunk,chunk_th_kind,phrase,That's very kind of you.,Nagyon kedves tőled.,yes
chunk,chunk_th_forhelp,phrase,Thank you for your help.,Köszönöm a segítségedet.,yes
chunk,chunk_nm_howmuchtotal,phrase,How much is that altogether?,Mennyi ez összesen?,yes
chunk,chunk_nm_itcosts,phrase,It costs ten euros.,Tíz euróba kerül.,yes
chunk,chunk_nm_whatsdate,phrase,What's the date today?,Hányadika van ma?,yes
chunk,chunk_nm_myphone,phrase,My number is...,A számom...,yes
chunk,chunk_nm_whatsage,phrase,How old are you?,Hány éves vagy?,yes
chunk,chunk_ds_tall,phrase,She is tall and friendly.,Magas és barátságos.,yes
chunk,chunk_ds_looks,phrase,She looks like her mother.,Az anyjára hasonlít.,yes
chunk,chunk_ds_verynice,phrase,It's a beautiful place.,Gyönyörű hely.,yes
chunk,chunk_ds_bigger,phrase,This one is bigger than that one.,"Ez nagyobb, mint az.",yes
chunk,chunk_he_notwell,phrase,I don't feel well.,Nem érzem jól magam.,yes
chunk,chunk_he_headache,phrase,I have a headache.,Fáj a fejem.,yes
chunk,chunk_he_medicine,phrase,Do you have something for a cold?,Van valamije megfázásra?,yes
chunk,chunk_he_doctor,phrase,I need to see a doctor.,Orvoshoz kell mennem.,yes
chunk,chunk_ag_iagree,phrase,"Yes, I agree.","Igen, egyetértek.",yes
chunk,chunk_ag_notreally,phrase,I'm not sure about that.,Ebben nem vagyok biztos.,yes
chunk,chunk_ag_inmyopinion,phrase,"In my opinion, it's very good.",Szerintem nagyon jó.,yes
chunk,chunk_ag_metoo,phrase,Me too!,Én is!,yes
chunk,chunk_ag_reallythink,phrase,What do you think?,Te mit gondolsz?,yes
chunk,chunk_ph_whoscalling,phrase,"Who's calling, please?","Ki keres, kérem?",yes
chunk,chunk_ph_holdon,phrase,"Hold on a moment, please.",Egy pillanat türelmet kérek.,yes
chunk,chunk_ph_callback,phrase,I'll call you back.,Visszahívlak.,yes
chunk,chunk_ph_speakup,phrase,"Could you speak up, please?",Tudna hangosabban beszélni?,yes
chunk,chunk_te_repeatafter,phrase,"Repeat after me, please.","Ismételd utánam, kérlek.",yes
chunk,chunk_te_writedown,phrase,Please write it in your notebook.,"Írd le a füzetedbe, kérlek.",yes
chunk,chunk_te_understand,phrase,Do you understand?,Érted?,yes
chunk,chunk_te_seeyounext,phrase,See you next week. Bye!,Jövő héten találkozunk. Szia!,yes
chunk,chunk_pa_lastnight,phrase,Last night I watched a film.,Tegnap este filmet néztem.,yes
chunk,chunk_pa_itwasgreat,phrase,It was really lovely.,Nagyon kedves volt.,yes
chunk,chunk_pa_didyou,phrase,Did you have a good weekend?,Jó hétvégéd volt?,yes
chunk,chunk_pa_wentto2,phrase,We went to the lake and had a picnic.,Elmentünk a tóhoz és piknikeztünk.,yes
chunk,chunk_fu_planto,phrase,Next week I'm going to visit my sister.,Jövő héten meglátogatom a nővéremet.,yes
chunk,chunk_fu_wouldliketo,phrase,I'd like to visit Denmark one day.,Egy nap szeretnék Dániába menni.,yes
chunk,chunk_fu_needto2,phrase,I need to book a ticket.,Jegyet kell foglalnom.,yes
chunk,chunk_fu_lookingforward,phrase,I'm looking forward to it.,Nagyon várom.,yes
chunk,chunk_ev_comingover,phrase,Come to dinner on Sunday.,Gyere vacsorára vasárnap.,yes
chunk,chunk_ev_happybday,phrase,Happy birthday!,Boldog születésnapot!,yes
chunk,chunk_ev_merryxmas,phrase,Merry Christmas!,Boldog karácsonyt!,yes
chunk,chunk_ev_cheers,phrase,Cheers! To the family!,Egészségedre! A családra!,yes
chunk,chunk_ev_thanksforcoming,phrase,Thank you all for coming.,"Köszönöm, hogy eljöttetek.",yes
chunk,chunk_tw_excusewhere,phrase,"Excuse me, where is the station?","Elnézést, hol van az állomás?",yes
chunk,chunk_tw_straighton,phrase,Go straight on and turn left.,"Menj egyenesen, majd fordulj balra.",yes
chunk,chunk_tw_howfar,phrase,How long does it take?,Mennyi ideig tart?,yes
chunk,chunk_tw_overthere,phrase,"It's over there, on the right.","Ott van, jobbra.",yes
chunk,chunk_ai_luggage,phrase,I have one suitcase and a bag.,Egy bőröndöm és egy táskám van.,yes
chunk,chunk_ai_delayed,phrase,Is the flight delayed?,Késik a járat?,yes
chunk,chunk_ai_whichgate,phrase,"Which gate is it, please?","Melyik kapu az, kérem?",yes
chunk,chunk_ai_help_bags,phrase,Could you help me with my bags?,Tudna segíteni a csomagjaimmal?,yes
chunk,chunk_rs_readyorder,phrase,We're ready to order.,Készen állunk a rendelésre.,yes
chunk,chunk_rs_anythingelse,phrase,"No, that's all, thank you.","Nem, ez minden, köszönöm.",yes
chunk,chunk_rs_cardorcash,phrase,Can I pay by card?,Fizethetek kártyával?,yes
chunk,chunk_rs_lovelymeal,phrase,That was a lovely meal.,Ez finom étkezés volt.,yes
chunk,chunk_we_forecast,phrase,What's the weather like today?,Milyen ma az idő?,yes
chunk,chunk_we_takecoat,phrase,"Take a coat, it's cold.","Vigyél kabátot, hideg van.",yes
chunk,chunk_rp_howspell,phrase,How do you spell that?,Hogy írják ezt?,yes
chunk,chunk_rp_whatmeans,phrase,What does this word mean?,Mit jelent ez a szó?,yes
chunk,chunk_rp_slowlyplease,phrase,"More slowly, please.","Lassabban, kérem.",yes
chunk,chunk_rp_almostget,phrase,Let me think for a moment.,Hadd gondolkodjam egy percet.,yes
chunk,chunk_sm_longtime2,phrase,It's been a long time!,Rég találkoztunk!,yes
chunk,chunk_sm_howwasday,phrase,How was your day?,Milyen napod volt?,yes
chunk,chunk_id_pleased,phrase,Pleased to meet you.,Örvendek.,yes
chunk,chunk_id_thisismy,phrase,"This is my partner, Ákos.","Ez a párom, Ákos.",yes
chunk,chunk_fam_youngest,phrase,I'm the oldest in the family.,Én vagyok a legidősebb a családban.,yes
chunk,chunk_op_dependson,phrase,It depends.,Attól függ.,yes
chunk,chunk_fe_worried,phrase,I'm a little worried.,Kicsit aggódom.,yes
chunk,chunk_fe_excited,phrase,I'm really excited!,Nagyon izgatott vagyok!,yes
chunk,chunk_dl_freetime,phrase,In my free time I like reading.,A szabadidőmben szeretek olvasni.,yes
chunk,chunk_dl_busytoday,phrase,I'm quite busy today.,Ma elég elfoglalt vagyok.,yes
chunk,chunk_fd_allergic,phrase,I don't eat meat.,Nem eszem húst.,yes
chunk,chunk_fd_favourite,phrase,My favourite food is soup.,A kedvenc ételem a leves.,yes
chunk,chunk_tm_seeyouat,phrase,See you at three o'clock.,Háromkor találkozunk.,yes
chunk,chunk_we_lovely2,phrase,What a lovely day!,Micsoda gyönyörű nap!,yes
chunk,chunk_pl_freetomorrow,phrase,Are you free tomorrow?,Ráérsz holnap?,yes
chunk,chunk_ph_gooutside,phrase,"One moment, the signal is weak.","Egy pillanat, gyenge a jel.",yes
chunk,chunk_tw_isitclose,phrase,Is it near here?,Közel van ide?,yes
chunk,chunk_tr_lastbus,phrase,When is the last bus?,Mikor megy az utolsó busz?,yes
chunk,chunk_ai_iamnervous,phrase,I'm a nervous traveller.,Ideges utas vagyok.,yes
chunk,chunk_fl_thankyou,phrase,"Thank you, that's very kind.","Köszönöm, nagyon kedves.",yes
chunk,chunk_rs_couldwehave,phrase,"Could we have the menu, please?","Kaphatnánk egy étlapot, kérem?",yes
chunk,chunk_sv_wheretoilet2,phrase,"Where are the toilets, please?","Hol vannak a mosdók, kérem?",yes
chunk,chunk_te_greatjob,phrase,Great job today!,Nagyszerű munka ma!,yes
chunk,chunk_te_onemore,phrase,"One more time, please.","Még egyszer, kérlek.",yes
chunk,chunk_pa_bornin,phrase,I was born in Hungary.,Magyarországon születtem.,yes
chunk,chunk_fu_hopetosee,phrase,I hope to see you soon.,"Remélem, hamarosan látlak.",yes
chunk,chunk_ev_soproud,phrase,I'm so proud of you.,Nagyon büszke vagyok rád.,yes
chunk,chunk_ev_comein,phrase,"Come in, make yourself at home.","Gyere be, érezd otthon magad.",yes
chunk,chunk_rp_didyousay,phrase,Did you say Saturday?,Szombatot mondtál?,yes
chunk,chunk_rp_letmecheck,phrase,Let me check.,Hadd nézzem meg.,yes
chunk,chunk_op_soundsgood,phrase,That sounds great!,Ez remekül hangzik!,yes
chunk,chunk_op_whatapity,phrase,"Oh, what a pity!","Ó, milyen kár!",yes
chunk,chunk_he_getwell,phrase,Get well soon!,Jobbulást!,yes
chunk,chunk_fd_cheers2,phrase,Enjoy your meal!,Jó étvágyat!,yes
chunk,chunk_sm_goodnight,phrase,"Good night, sleep well.","Jó éjt, aludj jól.",yes
chunk,chunk_id_wherework,phrase,Where do you work?,Hol dolgozol?,yes
chunk,chunk_tw_canyoushow,phrase,Could you show me on the map?,Meg tudná mutatni a térképen?,yes
chunk,chunk_ai_isthisright,phrase,Is this the right way to the gate?,Erre van a kapu?,yes
chunk,chunk_fl_couldyourepeat,phrase,"Sorry, could you repeat that?","Elnézést, meg tudná ismételni?",yes
chunk,chunk_ev_wishyou,phrase,I wish you all the best.,Minden jót kívánok.,yes
grammar_title,gr_be,grammar card,The verb 'be',A 'be' (lenni) ige,yes
grammar_title,gr_pronouns,grammar card,Subject pronouns,Alanyi névmások,yes
grammar_title,gr_questions_wh,grammar card,Question words,Kérdőszavak,yes
grammar_title,gr_articles,grammar card,a / an,a / an (egy),yes
grammar_title,gr_possadj,grammar card,Possessive adjectives,Birtokos névmások,yes
grammar_title,gr_poss_s,grammar card,Possessive 's,Birtokos 's,yes
grammar_title,gr_have,grammar card,have / has,have / has (van neki),yes
grammar_title,gr_plural,grammar card,Plural nouns,Többes szám,yes
grammar_title,gr_presentsimple,grammar card,Present simple,Egyszerű jelen,yes
grammar_title,gr_dodoes,grammar card,do / does questions,do / does kérdések,yes
grammar_title,gr_frequency,grammar card,"always, usually, sometimes, never",gyakorisági határozók,yes
grammar_title,gr_thereis,grammar card,there is / there are,there is / there are (van / vannak),yes
grammar_title,gr_someany,grammar card,some / any,some / any,yes
grammar_title,gr_wouldlike,grammar card,I'd like,Kérnék (I'd like),yes
grammar_title,gr_can,grammar card,can / can't,can / can't (tud / nem tud),yes
grammar_title,gr_goingto,grammar card,going to (plans),going to (tervek),yes
grammar_title,gr_presentcont,grammar card,Present continuous,Folyamatos jelen,yes
grammar_title,gr_prepositions_time,grammar card,at / on / in (time),at / on / in (idő),yes
grammar_title,gr_object_pronouns,grammar card,Object pronouns,Tárgyi névmások,yes
grammar_title,gr_likeing,grammar card,like + -ing,like + -ing,yes
grammar_title,gr_imperatives,grammar card,Imperatives,Felszólítás,yes
grammar_title,gr_could_requests,grammar card,Could you...? / Could I...?,Could you...? / Could I...?,yes
grammar_title,gr_waswere,grammar card,was / were,was / were (volt),yes
grammar_title,gr_pastsimple,grammar card,Past simple,Egyszerű múlt,yes
grammar_title,gr_needhaveto,grammar card,need to / have to,need to / have to (kell),yes
grammar_title,gr_comparatives,grammar card,Comparing: -er / more,Összehasonlítás: -er / more,yes
grammar_title,gr_conjunctions,grammar card,"and, but, because","and, but, because",yes
grammar_explain,gr_be,grammar card,"Use am with I, is with he/she/it, are with you/we/they. Short forms: I'm, you're, he's.","Az I mellett am, a he/she/it mellett is, a you/we/they mellett are áll. Rövid alakok: I'm, you're, he's.",yes
grammar_explain,gr_pronouns,grammar card,"I, you, he, she, it, we, they replace names. Use he for a man, she for a woman.","Az I, you, he, she, it, we, they a nevek helyett áll. He = férfi, she = nő.",yes
grammar_explain,gr_questions_wh,grammar card,"What asks about things, Where about places, How about the way. The verb comes after the question word.","A what dolgokra, a where helyre, a how módra kérdez. A kérdőszó után jön az ige.",yes
grammar_explain,gr_articles,grammar card,"Use a before a consonant sound, an before a vowel sound: a teacher, an apple.","Mássalhangzó előtt a, magánhangzó előtt an: a teacher, an apple.",yes
grammar_explain,gr_possadj,grammar card,"my, your, his, her, our, their show who owns something. His for a man, her for a woman.","A my, your, his, her, our, their megmutatja, kié valami. His = férfié, her = nőé.",yes
grammar_explain,gr_poss_s,grammar card,Add 's to a name: Kira's boyfriend = the boyfriend of Kira.,Tegyél 's-t a név után: Kira's boyfriend = Kira barátja.,yes
grammar_explain,gr_have,grammar card,Use have with I/you/we/they and has with he/she/it.,"Az I/you/we/they mellett have, a he/she/it mellett has áll.",yes
grammar_explain,gr_plural,grammar card,"Add -s for more than one: one sister, two sisters. Some words change: child → children.","Több dologhoz tegyél -s-t: one sister, two sisters. Néhány szó változik: child → children.",yes
grammar_explain,gr_presentsimple,grammar card,"Use the base verb: I get up, they work. Add -s for he/she/it: she works.","Alap ige: I get up, they work. He/she/it mellett -s: she works.",yes
grammar_explain,gr_dodoes,grammar card,Use Do you...? and Does he/she...? Do not add -s to the main verb: Does she work?,Do you...? és Does he/she...? A fő igéhez ne tegyél -s-t: Does she work?,yes
grammar_explain,gr_frequency,grammar card,These words usually come before the main verb: I always drink coffee.,Ezek a szavak általában a fő ige előtt állnak: I always drink coffee.,yes
grammar_explain,gr_thereis,grammar card,"There is for one thing, there are for more than one: There is a garden. There are two rooms.","Egy dologhoz there is, többhöz there are: There is a garden. There are two rooms.",yes
grammar_explain,gr_someany,grammar card,"Use some in positive sentences, any in questions and negatives: I have some bread. Do you have any milk?","Állításban some, kérdésben/tagadásban any: I have some bread. Do you have any milk?",yes
grammar_explain,gr_wouldlike,grammar card,I'd like = I would like. It is more polite than I want.,"I'd like = I would like. Udvariasabb, mint az I want.",yes
grammar_explain,gr_can,grammar card,Can + base verb: I can swim. Can't = cannot. Questions: Can you help me?,Can + alap ige: I can swim. Can't = cannot. Kérdés: Can you help me?,yes
grammar_explain,gr_goingto,grammar card,be + going to + verb: I am going to visit Kira.,be + going to + ige: I am going to visit Kira.,yes
grammar_explain,gr_presentcont,grammar card,be + verb+ing for actions happening now: I am cooking. She is working.,be + ige+ing a most történő cselekvésre: I am cooking. She is working.,yes
grammar_explain,gr_prepositions_time,grammar card,"at for times (at seven), on for days (on Monday), in for months (in July).","at időpontra (at seven), on napra (on Monday), in hónapra (in July).",yes
grammar_explain,gr_object_pronouns,grammar card,"me, you, him, her, it, us, them come after the verb: Can you hear me?","me, you, him, her, it, us, them az ige után áll: Can you hear me?",yes
grammar_explain,gr_likeing,grammar card,like/love/enjoy + verb+ing: I like cooking. She loves reading.,like/love/enjoy + ige+ing: I like cooking. She loves reading.,yes
grammar_explain,gr_imperatives,grammar card,Use the base verb alone: Turn left. Wait here. Add please to be polite.,Csak az alap ige: Turn left. Wait here. Udvariasan: tegyél please-t.,yes
grammar_explain,gr_could_requests,grammar card,Could you help me? asks someone to do something. Could I have...? asks for something for yourself.,Could you help me? = kérsz vkit vmire. Could I have...? = kérsz magadnak vmit.,yes
grammar_explain,gr_waswere,grammar card,"was with I/he/she/it, were with you/we/they: I was at home. They were happy.","was: I/he/she/it, were: you/we/they. I was at home. They were happy.",yes
